,Unnamed: 0,Dotcount,Commacount,Exclcount,Wordcount,Uppercasecount,Lowercasecount,Specialchar,Numbercount,Charcount,Uniquewords,Apicescount,Quotescount,Openpar,Closepar,Operatorcount,Hashtagcount,Dottycount,Linkcount,14agree-disagree,Unnamed: 0REL,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL
1672,1672,0,1,0,24,2,122,5,4,133,24,0,0,0,0,1,0,0,0,,64.5541438383105,0.0,23.910658072253035,0.0,34.30371784187747,50.27040655531044,33.307219254540385,21.939974141014005,125.1533934876422,33.25,34.30371784187747,0.0,0.0,0.0,0.0,78.53668143771542,0.0,0.0,
1673,1673,1,1,0,9,4,42,2,0,50,9,0,0,0,0,0,0,0,0,-1.0,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,,,,,,,,
1674,1674,8,1,1,58,36,253,14,2,313,58,1,0,0,0,0,0,2,0,-1.0,129.26272342743033,252.6359136804593,47.82131614450607,199.63454317897376,165.8013029024078,1809.7346359911758,138.1430569081757,122.86385518967842,125.1533934876422,156.5,165.8013029024078,98.58343634116191,0.0,0.0,0.0,0.0,0.0,551.9307958477509,
1675,1675,8,0,2,1,0,0,15,2,17,1,0,0,0,0,1,1,1,0,,129.33994130283503,252.6359136804593,0.0,399.2690863579475,2.8586431534897896,0.0,0.0,131.63984484608403,125.1533934876422,8.5,2.8586431534897896,0.0,0.0,0.0,0.0,157.07336287543083,287.9205776173285,275.96539792387546,
1676,1676,3,0,1,5,0,18,5,0,22,5,0,0,0,0,0,0,1,0,,inf,inf,,inf,inf,,inf,inf,,inf,inf,,,,,,,inf,
1677,1677,5,2,0,15,0,85,7,2,96,15,0,0,0,0,0,0,1,0,-1.0,129.49437705364437,157.89744605028707,95.64263228901214,0.0,42.87964730234684,0.0,46.4116989612448,61.43192759483921,125.1533934876422,48.0,42.87964730234684,0.0,0.0,0.0,0.0,0.0,0.0,275.96539792387546,
1678,1678,10,9,4,47,12,250,27,1,294,47,1,0,0,0,0,0,0,0,,259.1431898580981,631.5897842011483,860.7836906011094,1597.07634543179,268.7124564280402,1206.4897573274507,273.0099938896753,473.9034414459025,125.1533934876422,294.0,268.7124564280402,197.16687268232383,0.0,0.0,0.0,0.0,0.0,0.0,
1679,1679,0,1,0,23,1,106,1,1,111,23,0,0,0,0,0,0,0,0,1.0,259.2976256089075,0.0,95.64263228901214,0.0,131.49758506053033,100.54081311062087,115.75623740922232,17.551979312811202,125.1533934876422,111.0,131.49758506053033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1680,1680,0,0,0,15,1,69,3,1,76,15,0,0,1,1,0,0,0,0,,259.4520613597168,0.0,0.0,0.0,85.75929460469368,100.54081311062087,75.35075831355039,52.65593793843361,125.1533934876422,76.0,85.75929460469368,0.0,0.0,806.6144121365361,749.7438307873092,0.0,0.0,0.0,
1681,1681,0,1,0,10,0,43,5,0,48,10,1,0,0,1,0,0,0,0,1.0,inf,,inf,,inf,,inf,inf,,inf,inf,inf,,,inf,,,,
1682,1682,1,1,0,13,0,71,2,0,74,13,0,0,0,0,0,0,0,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,,
1683,1683,6,1,0,35,8,167,8,5,192,35,0,0,0,0,0,0,2,0,-1.0,51.98307372242898,75.7907741041378,19.12852645780243,0.0,40.02100414885705,160.8653009769934,36.474135183660614,28.083166900497925,125.1533934876422,38.4,40.02100414885705,0.0,0.0,0.0,0.0,0.0,0.0,220.77231833910037,
1684,1684,4,0,0,33,0,175,5,0,184,33,0,0,0,0,0,0,0,0,1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,,
1685,1685,1,1,0,51,0,237,13,0,251,51,2,0,1,1,0,0,0,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,inf,inf,,,,
1686,1686,0,0,2,14,0,81,9,0,90,14,0,0,0,0,3,0,0,0,-1.0,inf,,,inf,inf,,inf,inf,,inf,inf,,,,,inf,,,
1687,1687,1,0,0,14,1,79,5,2,88,14,0,0,0,0,1,1,0,0,1.0,130.26655580769116,31.579489210057414,0.0,0.0,40.02100414885705,50.27040655531044,43.1355790345687,43.87994828202801,125.1533934876422,44.0,40.02100414885705,0.0,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
1688,1688,1,1,0,17,1,81,3,1,88,17,1,0,0,0,0,0,0,0,1.0,260.68754736619167,63.15897842011483,95.64263228901214,0.0,97.19386721865284,100.54081311062087,88.4552380202548,52.65593793843361,125.1533934876422,88.0,97.19386721865284,197.16687268232383,0.0,0.0,0.0,0.0,0.0,0.0,
1689,1689,2,0,0,34,3,170,15,4,191,34,1,0,0,0,3,2,0,0,0.0,65.21049577925025,31.579489210057414,0.0,0.0,48.59693360932642,75.40560983296567,46.4116989612448,65.81992242304202,125.1533934876422,47.75,48.59693360932642,49.29171817058096,0.0,0.0,0.0,235.61004431314626,287.9205776173285,0.0,
1690,1690,1,2,1,37,0,219,13,0,234,37,2,6,0,0,0,0,0,0,1.0,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,inf,,,,,,
1691,1691,1,0,0,3,0,13,1,0,15,3,0,0,0,0,0,0,0,0,1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,,
1692,1692,2,0,0,10,1,68,9,6,86,10,0,0,0,0,2,2,0,0,1.0,43.55088172823818,21.052992806704943,0.0,0.0,9.528810511632631,16.756802185103478,12.376453056331947,26.327968969216805,125.1533934876422,14.333333333333334,9.528810511632631,0.0,0.0,0.0,0.0,104.71557525028722,191.94705174488567,0.0,
1693,1693,1,1,0,16,0,82,2,0,85,16,0,0,0,0,0,0,0,0,1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,,
1694,1694,8,1,0,31,0,155,12,1,166,31,0,0,0,0,0,0,2,0,,261.61416187104777,505.2718273609186,95.64263228901214,0.0,177.23587551636695,0.0,169.26619621159867,210.62375175373444,125.1533934876422,166.0,177.23587551636695,0.0,0.0,0.0,0.0,0.0,0.0,1103.8615916955018,
1695,1695,0,0,0,4,1,20,8,0,29,4,0,6,0,1,0,0,0,0,1.0,inf,,,,inf,inf,inf,inf,,inf,inf,,inf,,inf,,,,
1696,1696,2,1,0,17,0,78,4,0,84,17,1,0,0,0,0,0,0,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
1697,1697,6,1,1,35,1,169,9,1,186,35,0,0,0,0,0,0,1,0,,262.07746912347585,378.95387052068895,95.64263228901214,399.2690863579475,200.10502074428527,100.54081311062087,184.5547558694205,157.96781381530084,125.1533934876422,186.0,200.10502074428527,0.0,0.0,0.0,0.0,0.0,0.0,551.9307958477509,
1698,1698,2,1,0,21,1,114,10,0,125,21,0,6,0,0,0,0,0,0,1.0,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,,inf,,,,,,
1699,1699,2,1,0,16,0,79,4,0,84,16,0,0,0,0,0,0,0,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,,
1700,1700,4,2,0,51,4,257,11,16,291,51,1,0,0,0,0,0,0,0,1.0,16.408798523493996,15.789744605028707,11.955329036126518,0.0,18.22385010349741,25.13520327765522,17.540892107411636,12.066985777557703,125.1533934876422,18.1875,18.22385010349741,12.32292954264524,0.0,0.0,0.0,0.0,0.0,0.0,
1701,1701,0,0,0,17,0,76,1,3,80,17,0,0,0,0,0,0,0,0,-1.0,87.56507070890443,0.0,0.0,0.0,32.39795573955095,0.0,27.66501271415376,5.850659770937067,125.1533934876422,26.666666666666668,32.39795573955095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1702,1702,1,0,1,14,1,59,2,3,69,14,0,0,0,0,0,0,0,0,1.0,87.61654929250756,21.052992806704943,0.0,133.08969545264915,26.68066943257137,33.513604370206956,21.47678618598779,11.701319541874135,125.1533934876422,23.0,26.68066943257137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1703,1703,2,1,0,25,13,110,4,3,135,25,0,0,0,0,0,0,0,0,-1.0,87.66802787611066,42.105985613409885,31.880877429670715,0.0,47.64405255816316,435.67685681269046,40.04146577048571,23.40263908374827,125.1533934876422,45.0,47.64405255816316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1704,1704,3,0,0,20,1,90,11,1,105,20,0,6,0,0,0,0,1,0,1.0,263.15851937914135,189.47693526034448,0.0,0.0,114.34572613959158,100.54081311062087,98.2835978002831,193.07177244092324,125.1533934876422,105.0,114.34572613959158,0.0,1311.0246575342467,0.0,0.0,0.0,0.0,551.9307958477509,
1705,1705,3,3,0,54,9,298,9,0,318,54,2,0,0,0,0,0,0,0,1.0,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,inf,,,,,,,
1706,1706,12,2,0,106,68,499,22,3,605,106,0,0,1,2,1,0,2,0,-1.0,87.82246362692001,252.6359136804593,63.76175485934143,0.0,202.0107828466118,2278.9250971740735,181.64264926793064,128.71451496061547,125.1533934876422,201.66666666666666,202.0107828466118,0.0,0.0,268.8714707121787,499.82922052487277,104.71557525028722,0.0,367.9538638985006,
1707,1707,0,1,0,17,1,68,15,0,82,17,1,10,0,0,0,0,0,0,,inf,,inf,,inf,inf,inf,inf,,inf,inf,inf,inf,,,,,,
1708,1708,4,6,0,56,0,278,11,0,293,56,0,0,0,0,0,0,0,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,,
1709,1709,0,1,1,18,1,58,2,2,65,18,0,0,0,0,0,0,0,0,1.0,131.96534906659406,0.0,47.82131614450607,199.63454317897376,51.45557676281621,50.27040655531044,31.669159291202334,17.551979312811202,125.1533934876422,32.5,51.45557676281621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1710,1710,3,3,0,50,10,262,11,2,287,50,0,0,1,1,0,0,0,0,,132.04256694199873,94.73846763017224,143.46394843351823,0.0,142.93215767448947,502.7040655531044,143.05723679818985,96.53588622046162,125.1533934876422,143.5,142.93215767448947,0.0,0.0,403.30720606826804,374.8719153936546,0.0,0.0,0.0,
1711,1711,2,0,0,19,0,70,5,0,75,19,0,0,1,1,0,0,0,0,,inf,inf,,,inf,,inf,inf,,inf,inf,,,inf,inf,,,,
1712,1712,13,0,3,7,0,27,16,0,43,7,0,0,0,0,0,0,1,0,1.0,inf,inf,,inf,inf,,inf,inf,,inf,inf,,,,,,,inf,
1713,1713,4,0,0,25,1,133,15,0,149,25,1,6,0,0,1,0,0,0,-1.0,inf,inf,,,inf,inf,inf,inf,,inf,inf,inf,inf,,,inf,,,
1714,1714,0,3,0,25,1,128,12,3,143,25,2,0,0,0,1,1,0,0,-1.0,88.23429229574496,0.0,95.64263228901214,0.0,47.64405255816316,33.513604370206956,46.59370562383791,70.20791725124481,125.1533934876422,47.666666666666664,47.64405255816316,131.44458178821588,0.0,0.0,0.0,104.71557525028722,191.94705174488567,0.0,
1715,1715,2,0,0,14,0,75,3,0,78,14,1,0,0,0,0,0,0,0,,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,,,,,,
1716,1716,2,3,2,33,7,190,10,1,214,33,0,0,1,1,0,0,0,0,-1.0,265.0117483888536,126.31795684022966,286.92789686703645,798.538172715895,188.6704481303261,703.7856917743462,207.48759535615324,175.51979312811204,125.1533934876422,214.0,188.6704481303261,0.0,0.0,806.6144121365361,749.7438307873092,0.0,0.0,0.0,
1717,1717,4,6,1,97,10,529,24,1,574,97,2,0,1,1,3,0,0,0,1.0,265.16618413966296,252.6359136804593,573.8557937340729,399.2690863579475,554.5767717770192,1005.4081311062088,577.689147070553,421.2475035074689,125.1533934876422,574.0,554.5767717770192,394.33374536464765,0.0,806.6144121365361,749.7438307873092,942.440177252585,0.0,0.0,
1718,1718,3,0,0,33,0,142,7,0,150,33,0,0,0,0,0,0,0,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,,
1719,1719,1,3,0,14,3,77,4,0,86,14,0,0,0,0,0,0,0,0,,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,,,,,,,,
1720,1720,0,1,2,26,0,98,4,0,105,26,0,0,0,0,1,0,0,0,-1.0,inf,,inf,inf,inf,,inf,inf,,inf,inf,,,,,inf,,,
1721,1721,2,0,2,23,0,97,8,0,104,23,1,0,0,0,0,0,0,0,,inf,inf,,inf,inf,,inf,inf,,inf,inf,inf,,,,,,,
1722,1722,0,0,1,1,0,9,1,0,11,1,0,0,0,0,0,0,0,0,,inf,,,inf,inf,,inf,inf,,inf,inf,,,,,,,,
1723,1723,6,0,0,27,0,162,8,0,171,27,1,0,0,0,0,0,1,0,1.0,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,,,,,inf,
1724,1724,2,1,3,36,0,199,10,0,213,36,1,0,0,0,0,0,0,0,-1.0,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,,,,,,,
1725,1725,3,0,0,3,0,15,3,1,20,3,0,0,0,0,0,0,1,0,1.0,266.4016701461378,189.47693526034448,0.0,0.0,17.151858920938736,0.0,16.380599633380516,52.65593793843361,125.1533934876422,20.0,17.151858920938736,0.0,0.0,0.0,0.0,0.0,0.0,551.9307958477509,
1726,1726,14,6,0,82,3,483,30,0,519,82,1,0,0,0,3,0,2,0,,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,inf,,,,inf,,inf,
1727,1727,6,12,0,105,0,578,24,1,602,105,0,0,0,0,0,0,0,0,,266.7105416477565,378.95387052068895,1147.7115874681458,0.0,600.3150622328558,0.0,631.1991058729293,421.2475035074689,125.1533934876422,602.0,600.3150622328558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1728,1728,3,1,1,26,1,104,19,0,122,26,1,10,0,0,0,0,1,0,1.0,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,,,,,inf,
1729,1729,1,1,0,48,3,232,6,0,246,48,0,0,1,1,0,0,0,0,-1.0,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,,,inf,inf,,,,
1730,1730,16,2,0,48,33,182,22,18,261,48,0,0,0,0,1,0,5,0,-1.0,14.84299160556581,56.14131415121318,10.626959143223571,0.0,15.246096818612209,184.32482403613827,11.041737530649089,21.452419160102583,125.1533934876422,14.5,15.246096818612209,0.0,0.0,0.0,0.0,17.45259587504787,0.0,153.31410995770858,
1731,1731,4,8,1,65,11,374,17,2,405,65,2,0,0,0,0,0,0,0,-1.0,133.66414232549695,126.31795684022966,382.57052915604856,199.63454317897376,185.8118049768363,552.9744721084148,204.21147542947713,149.19182415889523,125.1533934876422,202.5,185.8118049768363,197.16687268232383,0.0,0.0,0.0,0.0,0.0,0.0,
1732,1732,6,3,2,83,1,428,13,5,454,83,0,0,0,0,0,0,0,0,-1.0,53.49654408036066,75.7907741041378,57.38557937340728,159.707634543179,94.90695269586102,20.108162622124176,93.47862190782482,45.63514621330913,125.1533934876422,90.8,94.90695269586102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1733,1733,8,2,0,28,0,116,17,6,138,28,0,0,1,1,1,1,1,0,-1.0,44.606192692102105,84.21197122681977,31.880877429670715,0.0,26.68066943257137,0.0,21.112772860801556,49.73060805296508,125.1533934876422,23.0,26.68066943257137,0.0,0.0,134.43573535608934,124.95730513121819,52.35778762514361,95.97352587244283,91.98846597462514,
1734,1734,0,0,0,10,0,53,0,0,53,10,0,0,0,0,0,0,0,0,-1.0,inf,,,,inf,,inf,,,inf,inf,,,,,,,,
1735,1735,1,0,0,23,4,107,4,0,118,23,1,0,1,1,0,0,0,0,-1.0,inf,inf,,,inf,inf,inf,inf,,inf,inf,inf,,inf,inf,,,,
1736,1736,3,0,0,24,0,107,3,0,110,24,0,0,0,0,0,0,1,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,inf,
1737,1737,1,0,1,16,0,83,4,0,90,16,1,0,0,0,0,0,0,0,1.0,inf,inf,,inf,inf,,inf,inf,,inf,inf,inf,,,,,,,
1738,1738,2,0,0,14,0,84,6,0,88,14,1,0,0,0,0,0,0,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,,,,,,
1739,1739,1,2,1,29,0,129,5,0,136,29,1,0,0,0,0,0,0,0,-1.0,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,,,,,,,
1740,1740,0,3,0,47,0,248,6,0,254,47,0,0,1,1,0,0,0,0,,inf,,inf,,inf,,inf,inf,,inf,inf,,,inf,inf,,,,
1741,1741,1,0,0,16,0,74,1,2,78,16,0,0,0,0,0,0,0,0,0.0,134.43632107954375,31.579489210057414,0.0,0.0,45.73829045583663,0.0,40.40547909567194,8.775989656405601,125.1533934876422,39.0,45.73829045583663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1742,1742,5,3,1,70,15,351,19,3,394,70,1,0,3,2,0,0,0,0,-1.0,89.67569263663228,105.26496403352472,95.64263228901214,133.08969545264915,133.40334716285685,502.7040655531044,127.76867714036804,111.16253564780428,125.1533934876422,131.33333333333334,133.40334716285685,65.72229089410794,0.0,806.6144121365361,499.82922052487277,0.0,0.0,0.0,
1743,1743,0,0,0,6,0,24,1,0,25,6,0,0,0,0,0,0,0,0,0.0,inf,,,,inf,,inf,inf,,inf,inf,,,,,,,,
1744,1744,4,1,0,30,2,150,14,4,171,30,1,0,0,0,2,2,1,0,0.0,67.33398735287889,63.15897842011483,23.910658072253035,0.0,42.87964730234684,50.27040655531044,40.951499083451296,61.43192759483921,125.1533934876422,42.75,42.87964730234684,49.29171817058096,0.0,0.0,0.0,157.07336287543083,287.9205776173285,137.98269896193773,
1745,1745,2,2,0,26,2,140,4,1,152,26,0,0,0,0,0,0,0,0,,269.4903851623249,126.31795684022966,191.28526457802428,0.0,148.64944398146906,201.08162622124175,152.88559657821816,70.20791725124481,125.1533934876422,152.0,148.64944398146906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1746,1746,3,6,0,48,0,237,14,5,258,48,0,6,0,0,0,0,0,0,,53.92896418262685,37.8953870520689,114.77115874681456,0.0,54.885948547003956,0.0,51.762694841482435,49.14554207587137,125.1533934876422,51.6,54.885948547003956,0.0,262.2049315068493,0.0,0.0,0.0,0.0,0.0,
1747,1747,2,1,0,21,0,98,3,4,107,21,0,0,0,0,0,0,0,0,-1.0,67.4498141659859,31.579489210057414,23.910658072253035,0.0,30.015753111642788,0.0,26.75497940118818,13.163984484608402,125.1533934876422,26.75,30.015753111642788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1748,1748,1,0,0,21,1,116,5,2,127,21,0,0,0,0,1,1,0,0,1.0,134.9768462073765,31.579489210057414,0.0,0.0,60.031506223285575,50.27040655531044,63.33831858240467,43.87994828202801,125.1533934876422,63.5,60.031506223285575,0.0,0.0,0.0,0.0,157.07336287543083,287.9205776173285,0.0,
1749,1749,1,0,0,12,1,47,5,3,57,12,0,0,0,0,1,1,0,0,,90.03604272185412,21.052992806704943,0.0,0.0,22.869145227918317,33.513604370206956,17.108626283752983,29.25329885468534,125.1533934876422,19.0,22.869145227918317,0.0,0.0,0.0,0.0,104.71557525028722,191.94705174488567,0.0,
1750,1750,2,0,0,19,0,98,2,0,102,19,0,0,0,0,0,0,0,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,,
1751,1751,2,0,0,25,1,108,6,1,116,25,1,0,0,0,1,0,0,0,1.0,270.416999667181,126.31795684022966,0.0,0.0,142.93215767448947,100.54081311062087,117.94031736033973,105.31187587686722,125.1533934876422,116.0,142.93215767448947,197.16687268232383,0.0,0.0,0.0,314.14672575086166,0.0,0.0,
1752,1752,0,1,1,10,0,46,3,0,50,10,1,0,0,0,0,0,0,0,,inf,,inf,inf,inf,,inf,inf,,inf,inf,inf,,,,,,,
1753,1753,0,0,0,26,0,122,4,0,127,26,1,0,0,0,0,0,0,0,-1.0,inf,,,,inf,,inf,inf,,inf,inf,inf,,,,,,,
1754,1754,3,3,0,74,2,394,19,3,424,74,1,0,0,0,4,1,0,0,-1.0,90.2934356398697,63.15897842011483,95.64263228901214,0.0,141.02639557216295,67.02720874041391,143.4212501233761,111.16253564780428,125.1533934876422,141.33333333333334,141.02639557216295,65.72229089410794,0.0,0.0,0.0,418.86230100114886,191.94705174488567,0.0,
1755,1755,0,3,0,23,8,100,5,1,115,23,1,0,0,0,0,0,0,0,1.0,271.03474267041844,0.0,286.92789686703645,0.0,131.49758506053033,804.326504884967,109.20399755587012,87.75989656405602,125.1533934876422,115.0,131.49758506053033,197.16687268232383,0.0,0.0,0.0,0.0,0.0,0.0,
1756,1756,1,0,0,13,0,61,2,0,63,13,0,0,0,0,0,0,0,0,,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,,
1757,1757,3,0,0,15,0,90,5,0,95,15,1,0,0,0,1,0,0,0,0.0,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,,,inf,,,
1758,1758,7,0,0,9,0,41,7,0,48,9,0,0,0,0,0,0,1,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,inf,
1759,1759,0,0,0,2,0,5,2,0,7,2,0,0,0,0,0,0,0,0,,inf,,,,inf,,inf,inf,,inf,inf,,,,,,,,
1760,1760,0,1,0,14,0,59,3,0,62,14,1,0,0,0,0,0,0,0,,inf,,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
1761,1761,0,0,0,10,0,56,1,0,56,10,0,0,0,0,0,0,0,0,,inf,,,,inf,,inf,inf,,inf,inf,,,,,,,,
1762,1762,0,2,0,17,0,78,4,0,83,17,1,0,0,0,0,0,0,0,0.0,inf,,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,,
1763,1763,10,0,1,18,0,79,23,2,104,18,3,0,0,2,4,1,2,0,1.0,136.13511433844664,315.79489210057415,0.0,199.63454317897376,51.45557676281621,0.0,43.1355790345687,201.84776209732883,125.1533934876422,52.0,51.45557676281621,295.7503090234858,0.0,0.0,749.7438307873092,628.2934515017233,287.9205776173285,551.9307958477509,
1764,1764,5,0,0,19,0,94,6,0,102,19,1,0,0,0,0,0,1,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,,,,,inf,
1765,1765,22,6,1,102,31,468,46,31,582,102,1,0,3,3,3,0,6,0,-1.0,8.792874199306839,44.82250081427504,18.51147721722816,12.879647947030564,18.811716235868293,100.54081311062087,16.486280921337812,26.04487252868759,125.1533934876422,18.774193548387096,18.811716235868293,6.360221699429801,0.0,78.05945923901962,72.55585459232024,30.401296040405967,0.0,106.82531532537114,
1766,1766,0,0,0,15,0,76,1,0,77,15,0,0,0,0,0,0,0,0,,inf,,,,inf,,inf,inf,,inf,inf,,,,,,,,
1767,1767,4,4,0,39,3,187,34,21,243,39,0,0,0,0,7,6,0,0,0.0,12.994665318101463,12.030281603831394,18.21764424552612,0.0,10.61781742724779,14.362973301517268,9.724355972832244,28.417490315980043,125.1533934876422,11.571428571428571,10.61781742724779,0.0,0.0,0.0,0.0,104.71557525028722,164.52604435275916,0.0,
1768,1768,1,0,0,25,1,108,2,0,114,25,1,0,0,0,0,0,0,0,0.0,inf,inf,,,inf,inf,inf,inf,,inf,inf,inf,,,,,,,
1769,1769,35,9,0,37,0,222,47,0,269,37,2,0,0,0,0,0,5,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,inf,
1770,1770,3,2,0,45,3,211,18,4,238,45,1,6,0,0,1,1,0,0,,68.3378197331397,47.36923381508612,47.82131614450607,0.0,64.31947095352027,75.40560983296567,57.60510871072149,78.98390690765042,125.1533934876422,59.5,64.31947095352027,49.29171817058096,327.75616438356167,0.0,0.0,78.53668143771542,143.96028880866425,0.0,
1771,1771,7,0,0,43,1,212,12,2,227,43,0,0,0,0,1,1,1,0,-1.0,136.75285734168406,221.0564244704019,0.0,0.0,122.92165560006094,50.27040655531044,115.75623740922232,105.31187587686722,125.1533934876422,113.5,122.92165560006094,0.0,0.0,0.0,0.0,157.07336287543083,287.9205776173285,275.96539792387546,
1772,1772,5,3,0,34,0,186,10,0,197,34,2,0,0,0,0,0,1,0,-1.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,,,,,inf,
1773,1773,3,0,0,5,0,27,4,0,31,5,1,0,0,0,0,0,1,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,,,,,inf,
1774,1774,0,0,0,32,3,179,3,0,186,32,1,0,0,0,1,0,0,0,,inf,,,,inf,inf,inf,inf,,inf,inf,inf,,,,inf,,,
1775,1775,6,6,0,63,0,278,20,0,304,63,1,0,1,1,1,0,0,0,0.0,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,,inf,inf,inf,,,
1776,1776,1,0,0,6,0,20,1,0,23,6,0,0,0,0,0,0,0,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,,,,,,,,
1777,1777,5,13,0,82,11,417,35,0,463,82,3,4,0,0,3,0,0,0,,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,inf,inf,,,inf,,,
1778,1778,4,2,2,21,4,109,11,0,127,21,1,0,0,0,0,0,1,0,-1.0,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,,,,,,inf,
1779,1779,6,8,0,66,0,320,18,8,351,66,1,0,0,0,0,0,0,0,,34.34265008623037,47.36923381508612,95.64263228901214,0.0,47.16761203258152,0.0,43.681599022348045,39.49195345382521,125.1533934876422,43.875,47.16761203258152,24.64585908529048,0.0,0.0,0.0,0.0,0.0,0.0,
1780,1780,2,0,0,33,2,172,8,1,181,33,2,0,0,0,0,0,0,0,1.0,274.89563644065237,126.31795684022966,0.0,0.0,188.6704481303261,201.08162622124175,187.8308757960966,140.41583450248962,125.1533934876422,181.0,188.6704481303261,394.33374536464765,0.0,0.0,0.0,0.0,0.0,0.0,
1781,1781,1,0,0,10,0,54,2,0,57,10,2,0,0,0,0,0,0,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,,,,,,
1782,1782,7,0,0,24,0,143,12,0,156,24,1,0,1,1,0,0,1,0,-1.0,inf,inf,,,inf,,inf,inf,,inf,inf,inf,,inf,inf,,,inf,
1783,1783,4,2,0,73,1,419,14,2,440,73,2,0,1,1,2,1,0,0,,137.6794718465402,126.31795684022966,95.64263228901214,0.0,208.68095020475462,50.27040655531044,228.7823748795479,122.86385518967842,125.1533934876422,220.0,208.68095020475462,197.16687268232383,0.0,403.30720606826804,374.8719153936546,314.14672575086166,287.9205776173285,0.0,
1784,1784,3,5,0,73,5,431,33,6,476,73,5,6,0,0,4,3,0,0,-1.0,45.91889657398163,31.579489210057414,79.70219357417679,0.0,69.5603167349182,83.7840109255174,78.44487157763336,96.53588622046162,125.1533934876422,79.33333333333333,69.5603167349182,164.30572723526987,218.5041095890411,0.0,0.0,209.43115050057443,287.9205776173285,0.0,
1785,1785,6,1,0,11,0,47,9,0,55,11,0,0,0,0,0,0,1,0,,inf,inf,inf,,inf,,inf,inf,,inf,inf,,,,,,,inf,
1786,1786,8,8,0,124,10,706,32,1,764,124,6,6,1,1,0,0,0,0,,275.8222509455085,505.2718273609186,765.1410583120971,0.0,708.9435020654678,1005.4081311062088,770.980222744443,561.6633380099585,125.1533934876422,764.0,708.9435020654678,1183.0012360939431,1311.0246575342467,806.6144121365361,749.7438307873092,0.0,0.0,0.0,
