DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL
0,0,0,0.9448772,0.905173825,1.058260087,0.715394677,0,1,0.9448772,,0.950535965,0,0,0,0,0,0
1.287920225,2.424608768,0,0.807395068,1.520938332,0.8861722,1.375431433,2.287764301,1,0.807395068,,0.86000873,0,0,2.653665405,2.37965891,0,2.972722883
2.562283395,6.431593786,0,1.007869014,1.08620859,0.932169523,1.39501962,0.505716319,1,1.007869014,,1.140643158,0,0,1.759799164,0,0,1.971384649
0.633898236,2.386724256,0,0.888282993,0.806170438,1.092913883,0.79643548,0,1,0.888282993,,0.846571094,0,0,0.435366981,2.34247674,0,0
0.699473915,0,0,1.03176246,0.88956738,1.040014223,0.790942822,0.828328454,1,1.03176246,,0.934147414,0,0,0,0,0,0
0,2.524799213,0,1.088040413,0.243659542,1.124319931,0.758259234,0,1,1.088040413,,0.895546281,0,0,0,0,0,0
1.60671236,0,0,0.888745882,1.459544782,0.978450289,1.110278372,0,1,0.888745882,,1.072882178,0,0,1.655256639,2.968683393,0,1.85427269
0.649111793,4.888011277,0,0.813854229,0.589656092,1.047272195,1.060214911,1.921722013,1,0.813854229,,0.8668888,0,0,0.445815788,2.398696182,0,1.498252333
0,2.752258602,0,1.186062071,0.265610852,1.040612276,0.826570877,3.462562185,1,1.186062071,,0.976226126,0,0,0,0,0,0
1.363680238,0,0,0.95546406,1.982037284,0.938299977,1.028004116,0.403723112,1,0.95546406,,0.910597479,0,0,1.404881685,2.519638846,0,1.573794468
1.51661634,0,0,1.174473529,0.413310345,1.103502863,0.666921673,0,1,1.174473529,,1.012720561,0,0,0,2.802215165,0,0
16.74296292,0,0,0.75990124,1.169952563,0.692640341,3.236309253,3.050352401,1,0.75990124,,1.72001746,0,0,3.538220541,0,122.4211716,2.972722883
0,0,0,1.083350583,0.88956738,1.084270148,0.878825358,0,1,1.083350583,,0.934147414,0,0,0,5.169603839,0,0
0.687618425,5.177978048,0,1.064988709,1.124344243,1.000633952,0.863930012,1.221433483,1,1.064988709,,0.918314407,0,0,1.416787462,0,0,1.587131709
2.116668891,2.656527868,0,0.988697592,0.512744428,1.049057825,0.975114049,0.83553131,1,0.988697592,,0.942270435,0,0,1.453747135,0,0,1.628535145
2.918668136,0,0,0.559675464,1.166585793,0.914091791,1.980202173,0.691266911,1,0.559675464,,0.779576259,0,0,1.603653914,0,0,1.347349221
2.116668891,5.313055736,0,1.196844454,0.512744428,0.747732705,1.418347707,7.102016134,1,1.196844454,,0.942270435,0,0,2.90749427,0,0,0
0,0,0,1.228902787,0.658098317,1.088616712,0.728169582,0.857911613,1,1.228902787,,0.967509821,0,0,0.995124527,0,0,0
0,2.70354606,0,1.165069822,0.913184213,1.078982936,0.721725603,0,1,1.165069822,,0.958947788,0,0,0,0,0,0
2.135236162,4.019746116,0,1.1810965,0.969829098,0.979453485,1.341365019,1.264290798,1,1.1810965,,1.425803947,0,0,2.199748955,0,0,2.464230811
0.718044019,8.110638181,0,1.006196665,0.652274438,1.02219436,0.992372705,0.850319475,1,1.006196665,,0.958947788,0,0,1.479477173,0,0,1.657358776
0.718044019,2.70354606,0,0.900281226,0.913184213,1.033552075,0.902157004,0.850319475,1,0.900281226,,0.958947788,0,0,1.479477173,0,0,1.657358776
0.718044019,5.407092121,0,1.270985261,0.652274438,1.056267505,0.902157004,0.425159737,1,1.270985261,,0.958947788,0,0,1.479477173,0,0,1.657358776
2.797895661,5.267253531,0,0.619057476,0.508324217,0.973630337,1.581885644,2.484985361,1,0.619057476,,1.868294828,0,0,2.882429665,0,0,3.228992097
2.028474354,0,0,0.598422227,1.47414023,0.850266947,1.656585799,3.603228774,1,0.598422227,,1.35451375,0,0,2.089761507,11.24388835,0,2.341019271
0,0,0,1.030071046,0.241662333,1.157183597,0.501362663,1.575181978,1,1.030071046,,0.888205738,0,0,0,0,0,0
1.341140069,5.049598427,0,1.088040413,0.609148855,1.06067918,1.011012312,0,1,1.088040413,,0.895546281,0,0,1.3816605,0,0,1.547781336
1.436088038,2.70354606,0,1.482816137,0.260909775,1.124413796,0.631509903,0,1,1.482816137,,0.958947788,0,0,0.493159058,0,0,0
0.711745387,2.679830744,0,0.997370378,0.646552732,1.024485829,0.894243346,1.685721064,1,0.997370378,,0.950535965,0,0,1.466499303,0,0,1.642820541
3.005147191,0,0,1.255947884,1.273948347,0.966527534,1.25856471,1.186248156,1,1.255947884,,1.337791358,0,0,2.751949309,0,0,2.312117798
1.560364888,0,0,0.863108981,0.850465517,1.036609921,1.078251112,0.923904814,1,0.863108981,,1.041933654,0,0,1.607508851,0,0,1.800784054
0.854094465,3.215796893,0,1.448811707,0.465517967,1.107795665,0.536546008,0,1,1.448811707,,1.140643158,0,0,0,0,0,0
0.624145955,0,0,0.598422227,1.587535632,0.957630118,1.097855677,0.739123851,1,0.598422227,,0.833546923,0,0,1.286007081,0,0,1.440627243
0.724455126,5.455369729,0,1.122041675,0.39485899,1.145912328,0.728169582,0,1,1.122041675,,0.967509821,0,0,0,2.677116274,0,0
0.670570034,2.524799213,7.101873759,1.03858403,0.487319084,1.081892763,0.758259234,0.794100005,1,1.03858403,,0.895546281,0,0,0.4605535,0,0,0
0.681840119,5.134465627,0,1.106326806,0.495509321,1.013795377,0.856670096,1.211169336,1,1.106326806,,0.910597479,0,0,1.404881685,0,0,1.573794468
0.711745387,0,0,1.207343089,0.905173825,0.968195399,1.073092016,2.10715133,1,1.207343089,,0.950535965,0,0,1.955332404,0,0,1.642820541
0.681840119,7.701698441,0,1.156614388,0.371631991,1.00301032,1.028004116,3.633508008,1,1.156614388,,0.910597479,0,0,1.87317558,0,0,1.573794468
1.51661634,0,0,1.174473529,0.413310345,1.103502863,0.666921673,0,1,1.174473529,,1.012720561,0,0,0,2.802215165,0,0
0.718044019,5.407092121,0,1.112112103,0.782729325,1.06762522,0.902157004,0.425159737,1,1.112112103,,0.958947788,0,0,1.479477173,0,0,1.657358776
1.995220676,2.504104138,0,0.981020044,0.845818165,1.051985088,1.002725326,0,1,0.981020044,,0.888205738,0,0,1.370335414,0,0,1.535094604
2.318256405,0,0,0.683911116,0.631774384,0.990068252,1.165071331,3.431646452,1,0.683911116,,1.548015714,0,0,2.388298865,0,0,2.675450595
0.654346566,2.463715361,0,0.868677426,0.71329366,1.097118642,0.739914253,0.387443954,1,0.868677426,,0.873879839,0,0,1.34823323,0,0,1.510335013
0.699473915,2.633626766,0,1.134938706,0.254162109,1.073206167,0.878825358,1.242492681,1,1.134938706,,0.934147414,0,0,0.480404944,0,0,0
2.617386263,4.927430723,0,1.158236568,2.615410085,0.786613366,0.986552337,3.099551634,1,1.158236568,,1.747759677,0,0,0.898822153,0,0,0
0.699473915,0,0,1.083350583,0.762486326,1.051078204,0.703060286,1.242492681,1,1.083350583,,0.934147414,0,0,0,0,0,0
1.341140069,5.049598427,0,0.939671265,0.730978626,0.997038429,1.095263338,1.191150008,1,0.939671265,,0.895546281,0,0,2.302767501,0,0,1.547781336
0.619381482,0,0,0.730897376,1.012768097,1.048291095,1.0894751,0.366740842,1,0.730897376,,0.827183969,0,0,1.276190233,0,0,1.429630089
1.461963499,0,0,0.970414422,1.062443409,0.948113407,1.377618128,1.298460819,1,0.970414422,,0.976226126,82.03580892,77.78694232,2.008179226,0,0,1.687221096
0.699473915,10.53450706,0,1.03176246,2.033296868,0.874054507,1.142472965,0.414164227,1,1.03176246,,0.934147414,0,0,1.921619776,0,0,1.614496049
0.705556297,2.656527868,0,1.092771023,0.897302748,1.026737446,0.975114049,0.83553131,1,1.092771023,,0.942270435,0,0,0.484582378,2.607278458,0,0
0.83648427,0,0,1.480632314,0,1.190803739,0.420386563,0.990578357,1,1.480632314,,1.117124742,0,0,0.574504882,0,0,0
0.911673867,0,0,0.941338334,0.993802402,0.995012413,1.030891768,2.159238217,1,0.941338334,,1.217540449,0,0,1.878437309,0,0,2.104286985
1.60671236,0,0,1.244244234,0,1.169057488,0.605606385,0,1,1.244244234,,1.072882178,0,0,0,0,0,0
0.687618425,2.588989024,0,1.115702457,0.749562829,1.098522056,0.777537011,0,1,1.115702457,,0.918314407,0,0,1.416787462,0,0,1.587131709
3.95799874,2.483745568,0,0.875739844,0.838941594,0.907786157,1.574740722,1.952969525,1,0.875739844,,0.880984553,0,0,1.812259301,0,0,1.52261416
2.340547332,0,0,1.093271376,0.708721264,0.999588139,0.882205455,1.847809628,1,1.093271376,,1.041933654,0,0,0.535836284,2.883048295,0,0
2.080486517,2.611117135,0,1.125238375,0.377984674,1.053064047,1.219839642,0.410624362,1,1.125238375,,0.926163248,38.91442218,36.89893418,0.476298919,0,16.47977309,0
1.277779121,0,0,0.753917766,0.696444203,1.010568352,0.963247951,1.134875204,1,0.753917766,,0.853237008,0,0,1.316385201,0,0,1.474657808
1.530924041,5.764164242,8.106855895,1.129098541,0.973488831,1.029158997,1.057906751,0,1,1.129098541,,1.022274528,0,0,1.577178496,0,0,1.766806997
1.560364888,0,0,1.150811975,1.275698276,0.999588139,0.980228283,0,1,1.150811975,,1.041933654,0,0,1.607508851,0,0,1.800784054
2.483846148,0,0,0.73276191,0.60168989,1.047691271,1.04024226,1.470705622,1,0.73276191,,1.10572551,0,0,2.274570348,0,0,1.911036139
1.436088038,2.70354606,0,1.112112103,0.782729325,1.078982936,0.992372705,0,1,1.112112103,,0.958947788,0,0,1.972636231,0,0,1.657358776
0.932631887,0,9.877318676,0.756625804,1.694414057,0.885118488,1.523297286,0.552218969,1,0.756625804,,1.245529885,0,0,2.562159702,0,0,2.152661398
0.718044019,2.70354606,0,1.165069822,1.043639101,1.056267505,0.902157004,0,1,1.165069822,,0.958947788,0,0,1.972636231,0,0,1.657358776
0.711745387,5.359661488,0,1.049863556,0.129310546,1.148324775,0.625970342,0.842860532,1,1.049863556,,0.950535965,0,0,0.488833101,0,0,0
1.00171573,0,0,0.81267216,1.091955726,0.966527534,1.25856471,1.779372234,1,0.81267216,,1.337791358,0,0,2.063961982,0,0,2.312117798
2.285604906,0,0,1.011417848,0.830501538,0.958047265,1.148661876,1.353325361,1,1.011417848,,1.526212676,0,0,2.354660853,0,0,2.637768192
0.911673867,0,0,0.874099882,0.993802402,0.980591943,0.801804708,2.159238217,1,0.874099882,,1.217540449,0,0,1.878437309,0,0,2.104286985
0,6.110014096,0,1.077160008,0.442242069,1.116576973,0.611662449,0,1,1.077160008,,1.083611,0,0,0.557269735,0,0,0
0,0,0,1.166416205,0.249854276,1.152904336,0.431965006,0,1,1.166416205,,0.918314407,0,0,0,0,0,0
2.496583821,4.700010843,0,1.104779496,0.907163218,0.947757642,1.411528728,2.956495404,1,1.104779496,,1.667093846,0,0,2.572014162,0,0,2.881254487
0,0,0,1.282333343,0.921337644,1.042780219,0.637148384,0.857911613,1,1.282333343,,0.967509821,0,0,0.497562264,0,0,0
0.75830817,2.855146774,0,1.174473529,0.55108046,1.007546092,0.952745247,2.245002351,1,1.174473529,,1.012720561,0,0,1.041625673,0,0,0
3.38079059,0,0,0.872699081,2.456900383,0.80213863,1.699062358,2.001793763,1,0.872699081,,2.257522917,0,0,3.482935845,0,0,3.901698784
1.37523685,0,0,1.267843701,0.874489967,1.03326332,0.950323014,1.628577977,1,1.267843701,,0.918314407,38.58463894,36.58623135,0,0,0,0
2.080486517,0,0,0.971796779,0.755969349,1.020155796,1.132708239,1.231873085,1,0.971796779,,0.926163248,38.91442218,36.89893418,1.905195676,0,0,1.600696937
0,0,7.16105604,0.997370378,0.737070115,1.069518173,0.849531179,0,1,0.997370378,,0.903009167,0,0,0,2.498641856,0,0
0.711745387,5.359661488,0,0.997370378,0.517242186,1.092034345,0.983667681,0,1,0.997370378,,0.950535965,0,0,1.466499303,0,0,1.642820541
0.705556297,2.656527868,0,0.936660877,0.128186107,1.127179153,0.53188039,0.83553131,1,0.936660877,,0.942270435,0,0,0.484582378,0,0,0
0.954576167,0,0,0.915233994,0.867141312,1.072034686,0.839536694,0,1,0.915233994,,1.274836471,0,0,0,0,0,0
3.990441352,5.008208276,0,0.88291804,0.724986998,0.883667474,1.504087989,2.362772967,1,0.88291804,,1.776411475,0,0,2.740670829,0,0,3.070189207
0,7.273826305,0,1.567296309,0.701971538,0.977845187,0.970892776,0,1,1.567296309,,2.58002619,0,0,0,0,0,0
2.897820506,5.455369729,0,0.641166672,1.57943596,0.73338389,2.912678328,1.715823226,1,0.641166672,,1.935019643,0,0,2.985373581,0,0,3.344313244
0.705556297,0,0,0.936660877,0.640930535,1.060218015,0.886467317,0.83553131,1,0.936660877,,0.942270435,0,0,1.453747135,0,0,1.628535145
0.711745387,5.359661488,0,1.312329445,0.646552732,1.092034345,0.894243346,0.421430266,1,1.312329445,,0.950535965,0,0,1.466499303,0,0,1.642820541
1.341140069,5.049598427,0,0.989127648,0.730978626,1.06067918,1.011012312,0,1,0.989127648,,0.895546281,37.627995,0,1.3816605,0,0,1.547781336
3.181920556,0,0,0.704026149,0.867141312,0.830449405,1.599117513,6.594144162,1,0.704026149,,2.124727451,0,0,3.278057266,0,0,3.672187091
1.341140069,2.524799213,0,0.939671265,0.487319084,1.050072388,0.84251026,0.397050003,1,0.939671265,,0.895546281,0,0,1.3816605,0,0,1.547781336
1.39894783,0,0,1.03176246,0.254162109,1.10639811,0.61517775,0,1,1.03176246,,0.934147414,0,0,0,0,0,0
0.737627038,0,0,1.305648495,0.268025496,1.166747098,0.556056772,0,1,1.305648495,,0.985100909,0,0,0,0,0,0
1.319332913,4.967491135,0,0.924392058,0.599243996,0.991260746,1.160335269,2.734157335,1,0.924392058,,0.880984553,0,0,1.812259301,0,0,1.52261416
1.352316236,0,0,1.146975935,1.105605172,1.037432628,0.764578061,0.400358753,1,1.146975935,,0.903009167,0,0,1.393174338,0,0,1.560679514
1.448910253,5.455369729,0,0.80145834,0.78971798,0.985484602,1.092254373,1.715823226,1,0.80145834,,0.967509821,0,0,0.497562264,0,0,0
1.298223587,2.444005639,0,0.813854229,1.297243402,0.975400574,0.978659918,1.153033208,1,0.813854229,,0.8668888,0,0,1.337447364,0,0,1.498252333
2.535592943,0,0,0.561020838,3.224681752,0.601603972,2.867167729,1.501345323,1,0.561020838,,3.386284375,0,0,5.224403767,0,0,5.852548177
2.638665827,0,0,0.827087631,1.078639192,1.012129393,1.160335269,0,1,0.827087631,,0.880984553,0,0,1.359194476,0,15.67588172,1.52261416
1.448910253,2.727684864,0,1.228902787,0.39485899,1.134453205,0.546127186,0,1,1.228902787,,0.967509821,0,0,0,0,0,0
0.730981749,2.752258602,0,1.024326334,0.531221704,1.086861711,0.734729668,0,1,1.024326334,,0.976226126,0,0,0,0,0,0
1.763890743,0,0,0.845596625,0.961395802,0.99046683,1.218892561,1.044414137,1,0.845596625,,1.177838043,0,0,1.817183919,0,0,2.035668931
0,0,0,1.176385574,0.251989783,1.184697053,0.435657015,0,1,1.176385574,,0.926163248,0,0,0,0,0,0
1.386991011,0,0,1.125238375,0.755969349,1.064033464,0.784182627,0.821248723,1,1.125238375,,0.926163248,0,0,1.428896757,0,0,1.600696937
0.787757031,0,0,0.929587925,0.715602053,1.046674095,0.890770557,0.932874764,1,0.929587925,,1.052049515,0,0,0,0,0,0
0.932631887,0,0,0.894194132,1.694414057,0.914622438,1.054590429,0.552218969,1,0.894194132,,1.245529885,0,0,1.921619776,0,0,2.152661398
1.865263774,0,0,0.894194132,1.18608984,0.811358614,1.523297286,4.969970723,1,0.894194132,,1.245529885,52.33318845,49.62270458,2.562159702,0,0,2.152661398
1.475254076,2.777279135,0,1.305648495,0.134012748,1.131744685,0.6487329,0.873510006,1,1.305648495,,0.985100909,0,0,0.50660885,0,0,0
1.37523685,0,0,1.014274961,0.874489967,1.0876456,0.604751009,0,1,1.014274961,,0.918314407,0,0,0,0,0,0
0,0,0,1.025866675,1.965520306,0.892283733,1.262160609,0,1,1.025866675,,1.032010476,0,0,1.061466162,0,0,0
0,5.359661488,0,0.9448772,0.517242186,1.092034345,0.715394677,1.685721064,1,0.9448772,,0.950535965,0,0,0,0,0,0
1.330147117,0,0,0.981020044,0.604155832,1.041465237,0.919164882,0.787590989,1,0.981020044,,0.888205738,0,0,1.370335414,0,0,1.535094604
0.693495506,2.611117135,0,1.125238375,1.007959131,1.020155796,0.87131403,0.410624362,1,1.125238375,,0.926163248,0,0,1.428896757,0,0,1.600696937
2.318256405,0,0,0.940377785,1.263548768,0.971733654,1.165071331,1.372658581,1,0.940377785,,1.548015714,0,0,2.388298865,0,0,2.675450595
1.655897432,6.234708262,35.0745602,0.854888896,2.707604503,0.707191608,2.08048452,0.980470415,1,0.854888896,,2.21145102,0,0,3.411855521,0,0,3.822072279
0,0,0,0.997370378,0.737070115,1.080213355,0.764578061,0,1,0.997370378,,0.903009167,0,0,0,2.498641856,0,0
2.233182775,0,0,0.933319069,0.94669556,1.036157056,1.028790052,0.44076193,1,0.933319069,,0.994138532,0,0,1.533769913,0,0,1.718179281
1.341140069,0,0,0.791302118,0.852808397,1.028858804,0.926761286,1.191150008,1,0.791302118,,0.895546281,0,0,1.3816605,0,0,1.547781336
1.330147117,0,0,0.833867037,0.966649331,1.020425535,0.919164882,1.181386483,1,0.833867037,,0.888205738,0,0,1.370335414,0,0,1.535094604
1.287920225,4.849217537,0,0.712407413,1.169952563,0.947287525,1.051800507,1.906470251,1,0.712407413,,0.86000873,0,0,1.326832703,0,0,1.486361442
0,2.483745568,0,0.729783204,1.43818559,1.012129393,1.077454178,0,1,0.729783204,,0.880984553,0,0,0,0,0,0
0.681840119,7.701698441,0,1.156614388,0.371631991,1.00301032,1.028004116,3.633508008,1,1.156614388,,0.910597479,0,0,1.87317558,0,0,1.573794468
1.37523685,2.588989024,0,1.115702457,0.874489967,0.968004584,1.036716015,1.628577977,1,1.115702457,,0.918314407,0,0,1.88904995,0,0,1.587131709
2.386440417,0,0,0.792029418,0.867141312,1.038061756,1.199338135,0.706515446,1,0.792029418,,1.593545588,0,0,2.458542949,0,0,2.754140318
0.693495506,2.611117135,0,1.022943978,0.629974457,1.085972299,0.784182627,0.821248723,1,1.022943978,,0.926163248,0,0,1.428896757,0,0,1.600696937
0.787757031,5.932052521,0,1.394381888,0.572481643,1.096515719,0.890770557,0,1,1.394381888,,1.052049515,0,0,0,0,0,0
0.724455126,2.727684864,0,1.015180563,1.052957307,1.008402849,0.81919078,1.715823226,1,1.015180563,,0.967509821,0,0,1.492686791,0,0,1.672156622
0.772752135,2.909530522,0,1.082859268,0.842365846,1.002291316,0.970892776,0.91510572,1,1.082859268,,1.032010476,0,0,1.592199243,0,0,1.78363373
1.560364888,5.875013554,8.262756969,1.438514968,0,1.085972299,0.980228283,1.385857221,1,1.438514968,,1.041933654,0,0,1.071672568,0,0,0
1.319332913,2.483745568,0,0.973044271,0.838941594,1.043432364,0.994573088,0.390593905,1,0.973044271,,0.880984553,0,0,1.359194476,0,0,1.52261416
0.676158118,0,0,0.89763334,1.228450191,1.005347083,0.849531179,0.800717505,1,0.89763334,,0.903009167,0,0,1.857565784,0,0,1.560679514
7.606778828,0,0,0.374013892,4.606688218,0.481283178,2.867167729,1.501345323,1,0.374013892,,3.386284375,0,0,5.224403767,0,0,5.852548177
0,5.875013554,0,1.323433771,0.566977011,1.06129111,0.784182627,1.847809628,1,1.323433771,,1.041933654,0,0,0,0,0,0
0.819585598,0,0,0.906700344,1.489030535,0.998216961,0.926761286,0.970566673,1,0.906700344,,1.094556566,0,0,1.688696167,0,0,1.891732744
1.330147117,0,0,1.030071046,0.483324665,1.030945386,1.169846214,0,1,1.030071046,,0.888205738,0,0,0.913556943,2.457680514,0,1.535094604
0,7.391146084,0,1.109976711,1.664351872,0.869414773,1.315403116,0.774887908,1,1.109976711,,0.873879839,0,0,0.449411077,0,0,0
0.795480139,0,0,1.232045761,0.867141312,1.08210074,0.599669067,0,1,1.232045761,,1.062363725,0,0,0,0,0,0
2.062855275,7.766967072,0,0.963561213,0.749562829,1.044139776,1.123109016,0,1,0.963561213,,0.918314407,0,0,1.416787462,0,0,1.587131709
0.772752135,0,0,0.854888896,1.965520306,0.867837603,1.359249886,1.830211441,1,0.854888896,,1.032010476,0,0,1.592199243,5.711181385,0,1.78363373
2.750473701,5.177978048,0,1.014274961,0.624635691,0.935375216,1.295895019,2.035722471,1,1.014274961,,0.918314407,0,0,0,0,0,0
0,2.752258602,0,1.186062071,0.265610852,1.063736994,1.285776919,0.865640546,1,1.186062071,,0.976226126,0,0,1.004089613,2.701234439,0,1.687221096
4.982217712,0,0,0.787397667,1.034484372,0.979453485,1.341365019,1.264290798,1,0.787397667,,0.950535965,0,0,1.466499303,0,33.82690267,1.642820541
0.718044019,0,0,1.165069822,0.782729325,1.101698366,0.631509903,0,1,1.165069822,,0.958947788,0,0,0,0,0,0
0.730981749,0,0,1.293885896,0.265610852,1.167798221,0.551047251,0,1,1.293885896,,0.976226126,0,0,0,0,0,0
4.820137079,0,17.01637079,0.947995607,1.897408216,0.82596453,1.715884757,0.951347531,1,0.947995607,,1.072882178,0,0,1.655256639,0,0,1.85427269
1.423490775,0,22.61386118,1.154849912,0.905173825,0.923163055,1.341365019,1.685721064,1,1.154849912,,0.950535965,0,0,1.466499303,0,0,1.642820541
0,0,0,0.981020044,0.483324665,1.083544641,0.752043994,0.393795494,1,0.981020044,,0.888205738,0,0,0.913556943,0,0,0
1.844067595,24.30119243,0,1.224045464,3.350318704,0.743801275,1.158451608,0,1,1.224045464,,1.231376136,0,0,0,0,0,0
0,0,0,0.973044271,2.037429586,0.876483186,1.32609745,0,1,0.973044271,,0.880984553,0,0,0.906129651,9.750797486,0,1.52261416
2.274924509,0,0,0.894836975,1.377701149,0.911589321,1.238568822,0.44900047,1,0.894836975,,1.012720561,0,0,1.56243851,2.802215165,0,1.750294782
1.475254076,0,0,1.142442433,0.804076489,1.050072388,0.926761286,0.873510006,1,1.142442433,,0.985100909,0,0,1.51982655,0,0,1.70255947
3.325367794,0,0,0.88291804,0.724986998,1.041465237,1.002725326,0.787590989,1,0.88291804,,0.888205738,0,0,1.370335414,0,0,1.535094604
0.819585598,0,0,0.906700344,0.893418321,0.933397678,1.132708239,0.970566673,1,0.906700344,,1.094556566,0,0,2.251594889,0,0,1.891732744
1.267796471,0,0,0.841531257,1.151672054,0.962566356,1.115009672,1.501345323,1,0.841531257,,1.693142188,0,0,0,0,0,0
5.234772527,0,18.48014462,0.836504188,3.328703744,0.717612193,1.534636968,0.516591939,1,0.836504188,,1.165173118,0,0,1.797644307,0,20.73261776,2.013780018
4.016780899,0,0,0.829496156,0.729772391,1.003864582,1.110278372,0.951347531,1,0.829496156,,1.072882178,0,0,1.655256639,0,0,1.85427269
0,0,0,1.23040084,0.413310345,1.115497459,0.571647148,0,1,1.23040084,,1.012720561,0,0,0,0,0,0
3.730527548,0,0,0.962978296,1.18608984,0.914622438,1.406120572,1.104437938,1,0.962978296,,1.245529885,0,0,1.921619776,0,22.16245347,2.152661398
0,3.149491802,0,1.357246288,0.607892878,1.09818567,0.630579844,0,1,1.357246288,,1.117124742,0,0,0,0,0,0
0.670570034,2.524799213,7.101873759,1.03858403,0.487319084,1.081892763,0.758259234,0.794100005,1,1.03858403,,0.895546281,0,0,0.4605535,0,0,0
0,0,8.031090886,1.286328151,0.27554023,1.07951367,0.666921673,0,1,1.286328151,,1.012720561,0,0,0.520812837,0,0,0
0,0,0,1.35491825,0.556279332,1.113913267,0.480866705,0.906472648,1,1.35491825,,1.022274528,0,0,0,0,0,0
5.358234143,0,0,0.903278833,3.059536326,0.774896186,1.250253433,0.453236324,1,0.903278833,,1.022274528,0,0,1.577178496,0,0,1.766806997
0,0,0,1.248881169,0.769116642,1.104858773,0.709173854,0,1,1.248881169,,0.942270435,0,0,1.453747135,0,0,0
3.352850172,0,0,0.840758501,0.852808397,1.018252013,1.011012312,0.397050003,1,0.840758501,,0.895546281,0,0,1.3816605,0,0,1.547781336
5.163389265,0,0,1.033638392,0.536050993,0.968400091,1.482818058,1.747020012,1,1.033638392,,0.985100909,0,0,1.51982655,0,0,1.70255947
2.589541729,0,0,1.145914903,0.940940572,1.051313608,0.976057099,0,1,1.145914903,,1.15277766,0,0,1.778520431,0,0,1.992356826
0,0,0,1.083350583,1.524972651,1.00682228,0.878825358,0,1,1.083350583,,0.934147414,0,0,0,2.58480192,0,0
4.655514911,0,0,1.030071046,0.966649331,1.009905685,1.169846214,0,1,1.030071046,,0.888205738,0,0,1.370335414,0,0,1.535094604
2.253860394,0,0,0.941960913,0.682472329,1.069518173,0.849531179,0.889686117,1,0.941960913,,1.003343519,0,0,1.547971487,0,0,1.734088349
0,0,0,1.282333343,0.921337644,1.042780219,0.637148384,0.857911613,1,1.282333343,,0.967509821,0,0,0.497562264,0,0,0
2.704632472,3.394452276,0,1.063861737,0.327586718,1.069518173,1.019437415,0,1,1.063861737,,1.204012222,0,0,0,0,21.42370502,0
1.308693132,19.70972289,0,0.868677426,2.615410085,0.683111607,1.808679284,2.324663725,1,0.868677426,,1.747759677,0,0,2.69646646,0,0,3.020670027
2.192945248,0,0,1.078238247,0.531221704,1.086861711,0.734729668,0.432820273,1,1.078238247,,0.976226126,0,0,0,0,0,0
0,0,0,1.021696485,0.599243996,1.137341277,0.580167634,0,1,1.021696485,,0.880984553,0,0,0.453064825,0,0,0
2.589541729,6.500014996,0,1.082252964,1.097764001,0.996699914,1.192958677,0.51109628,1,1.082252964,,1.15277766,0,0,1.778520431,0,0,1.992356826
0.772752135,0,0,0.797896303,0.56157723,1.014514381,1.165071331,1.830211441,1,0.797896303,,1.032010476,0,0,1.592199243,5.711181385,0,1.78363373
0,0,0,1.083350583,1.524972651,1.00682228,0.878825358,0,1,1.083350583,,0.934147414,0,0,0,2.58480192,0,0
0.80335618,3.024759454,0,1.42199341,0.437863435,1.105521755,0.908409577,0,1,1.42199341,,1.072882178,0,0,0,0,0,0
1.844067595,0,0,0.816030309,1.842675287,0.875060323,1.50598709,1.091887507,1,0.816030309,,1.231376136,0,0,1.899783188,0,0,2.128199337
0.744394258,0,0,1.2627258,0.676211115,1.036157056,1.028790052,0.44076193,1,1.2627258,,0.994138532,0,0,1.533769913,0,0,0
2.274924509,2.855146774,0,0.950764286,1.239931034,0.971562303,1.143294297,0.44900047,1,0.950764286,,1.012720561,0,0,1.56243851,0,0,1.750294782
1.865263774,0,0,1.238114952,1.355531246,0.973630337,1.054590429,0,1,1.238114952,,1.245529885,0,0,1.921619776,0,0,2.152661398
2.617386263,0,0,0.868677426,0.832175936,1.055717938,0.986552337,0,1,0.868677426,,0.873879839,0,0,1.34823323,0,0,1.510335013
1.54550427,0,0,0.968874082,1.403943076,0.916729863,1.359249886,1.372658581,1,0.968874082,,1.032010476,0,0,1.592199243,0,0,1.78363373
0.659666457,0,0,0.973044271,0.838941594,1.043432364,0.828810906,1.171781715,1,0.973044271,,0.880984553,0,0,1.359194476,0,0,1.52261416
0,0,0,1.259836267,0.775863279,1.114550517,0.625970342,0,1,1.259836267,,0.950535965,0,0,0.977666202,0,0,0
0,2.727684864,0,1.228902787,0.263239327,1.145912328,0.546127186,0,1,1.228902787,,0.967509821,0,0,0,0,0,0
0,0,0,1.035730777,0.566977011,1.098312893,0.490114142,0,1,1.035730777,,1.041933654,0,0,0,0,0,0
1.330147117,0,0,0.931969042,0.483324665,1.051985088,0.919164882,1.181386483,1,0.931969042,,0.888205738,0,0,1.370335414,0,0,1.535094604
1.803088315,0,0,0.93087902,1.146553512,0.998216961,1.245979062,0.53381167,1,0.93087902,,1.204012222,0,0,2.476754378,0,0,2.080906018
